Symbol,Name,Type,Sector,Industry,Price,Market Cap ($B),Analyst Rating,Price Target Low,Price Target Average,Price Target High,Avg Target Implied %,Short Buy,Long Buy,Fundamental Buy,1D,1M,3M,6M,YTD,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,Simulation Period,Investment Amount ($),Estimated Value ($),Profit / Loss ($),Simulation Return %,Signal Reasons
HSBC,HSBC Holdings plc. Common Stock,Stock,Finance,Savings Institutions,103.52999877929688,355.802872871,Buy,101,106.08,115.24,2.4630553953150836,false,true,false,0.6611573313215713,0.3181376299729699,11.920288979501748,15.44848333256763,36.71260497970601,67.90844027807663,34.48482375646849,39.44926784269831,7.791661872054734,20.76328135533865,-31.70675060949789,1.4391963930723728,-16.052035418697173,36.03856587708408,9.722671568781216,-11.544089114063738,-10.166595368589926,8.493565982530216,45.744476120949074,-22.11389699288953,-7.546036118569798,22.16116334398992,-38.003949501018695,-4.03680594303678,18.85248961703776,10Y,10000,48645.51900856933,38645.51900856933,386.45519008569335,Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive | Consensus confirmation: Nasdaq Buy
EWT,EWT,ETF,iShares MSCI Taiwan ETF,ETF / Fund,107.9000015258789,,Not Rated,,,,,true,true,false,-0.6720019755096618,14.848328931103527,5.432876086521543,42.59284278687967,69.8410256558061,28.37853379975301,16.111266352813878,28.996608172644777,-28.89832757683556,28.88196207975815,31.50403801955644,33.35852776682009,-9.898132098587109,26.812008770772145,17.711316194643324,-12.854252409908629,6.872266979416963,7.873902230677787,18.65629358859344,-21.78387193079494,22.777279159964124,73.78382486181843,-45.35248229326817,6.377491178742023,18.754847308964283,10Y,10000,70588.1657116311,60588.165711631096,605.881657116311,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
IYF,IYF,ETF,iShares U.S. Financials ETF,ETF / Fund,137.33999633789062,,Not Rated,,,,,true,true,false,0.3360545285426841,0.4608218806850139,12.751721738799285,12.902687234566448,7.368337048281326,18.247556029190125,31.295167881638157,15.316178426436888,-11.334932964060574,31.599144470205463,-0.999710125262887,31.85453234249633,-9.389806729147432,19.58407531224356,16.941396234926987,-0.3882640503476642,14.175157723706434,33.98330280704942,25.917468378056373,-13.239790233913784,12.220861113632386,16.8639068562872,-50.28766043375366,-18.062972690586843,18.741139538216324,10Y,10000,37099.08575525633,27099.085755256332,270.99085755256334,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
SAP,SAP  SE ADS,Stock,Technology,Computer Software: Prepackaged Software,221.5399932861328,272.162827557,Strong Buy,177,245.33333,319,10.739973564563844,false,true,true,0.1672899218929657,23.64792964792879,26.26238732990074,11.840016305907696,-7.212062420062293,-0.4482878712939619,61.26509019282902,52.30133486469699,-24.18791231065266,9.218993468958825,-1.2819087344844935,36.42958611145091,-10.044644589144925,31.69655672143026,11.12571043623356,15.351480582069854,-18.59895673235269,10.016732372917335,55.73622681278741,6.0410343825885615,9.789281470040034,31.425698665214785,-28.0343501503722,-2.619097865631137,18.73910459459957,10Y,10000,33307.51718931932,23307.51718931932,233.07517189319321,Fundamental/consensus: Nasdaq Strong Buy
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Stock,Technology,Semiconductors,417.5199890136719,2165.469527518,Strong Buy,440,554.45483,700,32.79719404807806,false,true,true,-2.2887898569366127,6.426038493019259,-1.4974852917194803,12.039356486542507,38.10160368429894,55.949510877376255,92.58245693494985,42.32971765100566,-36.7484401123785,12.09464291313922,92.6683117733584,64.8419551843056,-3.5058665990367444,42.406655236587774,31.116909796786945,4.88458943602903,31.213409521836244,4.466405590001088,37.70757232416669,7.294207060207114,15.072312929914132,52.6092480799917,-16.431759863646956,-4.905754378925852,18.72613985245146,10Y,10000,239507.48931656775,229507.48931656775,2295.0748931656776,Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
IMCV,IMCV,ETF,iShares Morningstar Mid-Cap Value ETF,ETF / Fund,97.66429901123048,,Not Rated,,,,,true,true,false,-0.2305653078202296,1.0285516304112008,9.169573706628388,10.370906212723252,19.64668441964972,13.521823225259766,12.283466799592825,11.890880146869542,-6.982185920608619,33.55416776516693,-4.1127120283799945,24.71436659816575,-10.927566965722868,12.59652239335416,24.367985169239013,-2.4275010659038254,11.1188599463643,41.7612203199228,16.91073631245885,-2.668066271633596,20.469504068583344,35.41978668068273,-35.654563145366055,-6.220539709491879,18.38570909619113,10Y,10000,31620.484185811845,21620.484185811845,216.20484185811844,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
OEF,OEF,ETF,iShares S&P 100 ETF,ETF / Fund,380.9100036621094,,Not Rated,,,,,true,true,false,0.0052479752430167,4.5823959105674605,1.3854494665177963,14.294992978843135,11.59900475502358,19.80319697794333,30.73696158223777,32.71077217976908,-21.025845905596675,29.17616145812696,21.2063267222389,31.86700764938366,-4.162804104190442,21.821867214621136,11.291938673347968,2.4025962244066834,12.564010075271792,30.065422608236997,15.918357536516917,2.784702755795432,12.45798502944162,22.122573645569243,-35.48461614861351,5.882914293839803,18.381965747363505,10Y,10000,49145.65744300744,39145.65744300744,391.4565744300744,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
XLE,XLE,ETF,State Street® Energy Select Sector SPDR® ETF,ETF / Fund,62.68000030517578,,Not Rated,,,,,true,true,false,0.6261027194032653,8.876151880214401,10.855191807805674,13.63469504392083,42.12596797405623,7.876282972663384,5.55919669126157,-0.6302303046912483,64.32491585442956,53.2798408995673,-32.67132764175613,11.741469225408308,-18.21759248198869,-0.8874374804887841,28.025409054422436,-21.49821025028241,-8.678257150051916,26.24639204880239,5.212622026139768,2.8390971576609747,21.776920930852818,21.76378602381461,-38.95531258381097,36.88835516775142,18.068836756062343,10Y,10000,31625.50178763574,21625.50178763574,216.2550178763574,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
XLG,XLG,ETF,Invesco S&P 500® Top 50 ETF,ETF / Fund,62.63999938964844,,Not Rated,,,,,false,true,false,-0.0319190198090901,4.889481093870174,-2.3055850979651127,10.061807593619251,6.051456659934851,19.51167252015196,33.492552655149964,38.16125951148939,-24.286865253058064,30.4573292265639,23.74929745587675,32.04263112916108,-3.58785484525157,23.037204406914856,11.272013513102674,4.218671033405741,11.37663495218273,28.758329018895036,15.36939238961068,4.198311042220948,9.288338133175332,20.32561117253269,-33.78345567325307,4.490947551852775,18.06164993270101,10Y,10000,49799.049536796854,39799.049536796854,397.9904953679686,Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
SBUX,Starbucks Corporation Common Stock,Stock,Consumer Discretionary,Restaurants,107.8499984741211,122.949,Buy,81,112.22581,143,4.057312552423342,true,true,false,0.5500618367891397,5.208093157525506,7.66207938749488,11.309227921349365,30.39890523371711,-5.264967297460455,-2.478836101709436,-1.1851368285993755,-13.17634599820704,11.14561552495459,24.1883831203066,39.0852387350487,14.736063627409113,5.36055945479883,-6.128922658956371,48.21135115470303,6.2434653643776095,48.1069267976652,18.27821147163331,45.36559646116671,41.241483116662266,143.7631276814143,-53.7860131810858,-42.20779702268855,18.027348669761057,10Y,10000,22516.86521147141,12516.86521147141,125.16865211471409,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive | Consensus confirmation: Nasdaq Buy
AAPL,Apple Inc. Common Stock,Stock,Technology,Computer Manufacturing,319.70001220703125,4665.759346,Buy,215,324.45282,400,1.4866461093191674,false,true,false,1.627575132974779,-5.911620639155002,2.388954742137628,21.231945131878803,17.917395588491214,9.052620027529134,30.705222366288982,49.00803524265724,-26.404165325085028,34.64818255668531,82.30664562176227,88.9579131249467,-5.39020519316169,48.464312099972304,12.480418570951146,-3.0137073452365715,40.62249824038786,8.069538632210516,32.56690773448214,25.55803538331329,53.067919418649325,146.90104127508684,-56.91137301312181,133.4748511347732,18.013639581731322,10Y,10000,135074.39190289626,125074.39190289626,1250.7439190289626,Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive | Consensus confirmation: Nasdaq Buy
PH,Parker-Hannifin Corporation Common Stock,Stock,Industrials,Metal Fabrications,995.02001953125,125.419752604,Strong Buy,680,1160.9535,1358,16.676396174111208,false,true,true,-1.6000783702985744,0.4097034661914689,16.67546374688056,-1.180260769199859,13.671576018840192,39.54216639111768,39.57819741182489,60.81126840415414,-6.911596550707289,18.30328088465123,34.78370170371063,40.752119671164365,-23.99550355127897,44.91420496255228,47.57334384953087,-23.068821980106325,1.9822392399787117,53.93017774188253,13.744468478933491,-10.077162579040545,62.764305195140444,29.37680873379021,-42.55060613209606,48.643083083755045,18.00301923038723,10Y,10000,120902.21632756473,110902.21632756473,1109.0221632756472,Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
CVS,CVS Health Corporation Common Stock,Stock,Consumer Staples,Retail-Drug Stores and Proprietary Stores,93.05999755859376,119.020982539,Strong Buy,103,116.08,148,24.736732264485674,false,true,true,0.1506665867490486,-14.88933539835433,0.7164934863440386,18.22025097364644,20.00398256800078,84.3477301985217,-40.77025840139702,-12.533668080132522,-7.625907348078654,54.869190408248734,-5.141028433924754,17.26005709382474,-7.036251098580271,-5.752277425389263,-17.830399271136365,2.901293676607985,36.56404157724398,50.38221543233621,20.281926776442877,18.94089224033952,9.116745430525809,13.171232828542111,-27.164415412857355,29.425385136363168,17.60868981644592,10Y,10000,13129.663712188423,3129.6637121884232,31.296637121884242,Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
WFC,Wells Fargo & Company Common Stock,Stock,Finance,Major Banks,86.69000244140625,262.150502438,Strong Buy,90,100.23913,115,15.629400365689916,false,true,true,2.024245258318347,0.3657200437973795,13.747814040176308,7.656447042170522,-5.453707927284778,35.571251417269536,46.47808452636792,22.93637505997581,-11.92251471143404,61.14591058580054,-41.64811206566819,21.44116937679801,-21.82921075764507,13.21050426648358,4.6379877117221024,1.842059907048732,24.10804398176518,36.71481771086831,27.346387048869005,-9.536031221258302,15.622674309483564,-6.188866132008197,1.7105035174881378,-12.164410639005286,16.823414030165452,10Y,10000,21497.641199313217,11497.641199313217,114.97641199313216,Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,Stock,Finance,Major Banks,92.38999938964844,113.34288419,Buy,74.67342,90.90275,101.45662,-1.6097514876865282,true,true,false,-0.5810835185128815,4.584563300486222,16.869028429986056,23.102038210629527,26.54335236679253,43.36195262450282,17.552171444908836,6.014969512926549,-28.834790485736363,40.6421658426237,1.6963609406847937,17.486964297076725,-19.167934373468,20.48056564300167,43.73029284272221,-24.237485714177478,-5.203258054235072,11.489031501878433,21.010819338545677,-9.552110509867994,27.040985949478813,82.66472891388945,-44.43190132849507,16.636825599783812,16.777096020081615,10Y,10000,37844.1234222848,27844.1234222848,278.441234222848,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive | Consensus confirmation: Nasdaq Buy
TD,Toronto Dominion Bank (The) Common Stock,Stock,Finance,Commercial Banks,121.25,200.355925,Buy,97.86362,119.60509,134.19868,-1.3566268041237062,true,true,false,0.1321361524059261,0.6976134144533352,7.690350939189106,26.35843941068432,30.597229256215684,83.58319207144204,-13.402872973157631,4.559759735639801,-12.195858694808692,41.25106169805108,5.578619235419047,17.454752522683226,-12.090676983906455,22.926778602454267,30.95093075785298,-14.913029315322335,4.9871574972981225,16.040424952614487,16.850892543177753,4.073394557301757,22.650164017541474,85.29333419356652,-46.771030816329606,20.306236938470555,16.087660780445834,10Y,10000,47247.43752750438,37247.43752750438,372.4743752750438,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive | Consensus confirmation: Nasdaq Buy
IVV,IVV,ETF,iShares Core S&P 500 ETF,ETF / Fund,773,,Not Rated,,,,,true,true,false,-0.2258793159083616,3.867140150738524,2.229867612785097,12.730208776623808,13.460967341710894,17.84648311217527,24.933743541042208,26.30586994245077,-18.16133113243086,28.758194775514355,18.3974390817508,31.2517527539379,-4.489724983842391,21.75396668604708,11.540452258528225,1.283908354005625,13.56831293964682,32.30630565136499,16.05736448751893,1.878540499433523,15.095301637907731,26.610564630828023,-37.01000765481196,5.288524368484082,15.941706767320962,10Y,10000,44813.91319732405,34813.91319732405,348.1391319732405,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
FDM,FDM,ETF,First Trust Dow Jones Select MicroCap Index Fund,ETF / Fund,92.43000030517578,,Not Rated,,,,,false,true,false,0.2603295991038479,-0.377234833720641,5.640954943095955,9.40892646094511,16.89798956436894,18.641348664316283,13.00029959763882,12.772299131716514,-11.618495626725933,35.0792212855332,-4.039829060500422,27.44629052372396,-13.524033744328568,8.721863337979574,35.902147763675174,-0.0640639687771393,3.258599579542332,44.12161866120877,15.724492020790136,-8.635792038648527,25.573301470040978,20.046134955631437,-31.918212976540595,-7.357509084776193,15.892923855059047,10Y,10000,32970.985428861124,22970.985428861124,229.70985428861127,Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
UNP,Union Pacific Corporation Common Stock,Stock,Industrials,Railroads,307.4100036621094,182.62474884,Strong Buy,245,329.25,375,7.104517119714848,true,true,true,-0.0845092970641614,4.401423303717111,15.73300553916688,16.615260013704592,34.28235496429721,3.8588723910468743,-5.102428673722104,21.608595485951064,-15.933747960961952,23.313348934266152,17.635049108456748,33.69988344422858,5.262118416722084,32.30109869379329,35.97877581585514,-32.83551095420456,44.45214079722941,36.27503918063055,21.219563610136305,16.688314436558116,47.59184397362297,36.53633627010815,-22.732354788834407,38.32742537168619,15.86548790281559,10Y,10000,49692.191612589595,39692.191612589595,396.92191612589596,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
SPY,SPY,ETF,State Street® SPDR® S&P 500® ETF Trust,ETF / Fund,769.3499755859375,,Not Rated,,,,,true,true,false,-0.2269485222937795,3.8455296274174655,2.217336489345212,12.74778626219124,13.420711013444263,17.71905551191477,24.886459783507654,26.17579452241028,-18.17536129512297,28.728758171371016,18.331611801284243,31.223893252729653,-4.568997425947218,21.705394895076168,11.99787392597662,1.2343104826920914,13.46375877266064,32.30785255236184,15.99029916894732,1.8949851310712476,15.056152687755397,26.35173330109533,-36.794991011369135,5.146242021319014,15.845213576673078,10Y,10000,44762.36319857132,34762.36319857132,347.6236319857132,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
MSFT,Microsoft Corporation Common Stock,Stock,Technology,Computer Software: Prepackaged Software,513.530029296875,3813.240375993,Strong Buy,400,569.4537,870,10.890048782482232,false,true,true,1.677034764032892,30.79871907460463,20.49386916932361,31.285610876871537,6.858275564372551,15.584229989449616,12.92732954602911,58.19127892629656,-28.024734490783075,52.47687316366027,42.53406273148141,57.55808114980741,20.795309079592105,40.73062130739269,15.077746215578514,22.691833092510706,27.564645137942435,44.29796612834443,5.798877582387529,-4.515652128447877,-6.5246660463661454,60.46721874954364,-44.38561112818992,20.84289026258261,15.83933746854067,10Y,10000,106381.2192112485,96381.2192112485,963.8121921124851,Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
PFM,PFM,ETF,Invesco Dividend Achievers™ ETF,ETF / Fund,57.332801818847656,,Not Rated,,,,,false,true,false,-0.01255377349334,0.6368274361431503,4.266038392812366,7.095778982136736,12.149035479268866,13.984660365523036,16.87255082937673,11.400417616617498,-6.222677074262906,23.08287450225086,9.528937458941144,26.88070994035869,-4.57644906253345,17.640042815536262,14.32612980216572,-3.0538988060574312,11.175254965884871,25.705013876429277,10.60601725645922,9.152660211848929,14.800707656082391,10.698264503363442,-29.15765335663568,-0.3793115355169352,15.691717596769772,10Y,10000,34262.376197560036,24262.376197560036,242.62376197560033,Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
VV,VV,ETF,Vanguard Morningstar Large-Cap ETF,ETF / Fund,354.5,,Not Rated,,,,,true,true,false,-0.2251584071077728,4.032160418068242,2.391316956372358,13.132035596459836,13.265014401578812,18.105352376082795,25.25136289297729,27.18283583629684,-19.907072500184945,27.41024614058942,21.03778971624859,31.2538494778688,-4.458531672501853,22.005091660726396,11.77781407323364,1.001296237155036,13.379394991998272,32.6841823504588,16.178432763570605,1.4286093397084088,15.911964308996463,27.37297055057619,-36.68446284549428,6.176743908997695,15.481680627228256,10Y,10000,45012.52386975177,35012.52386975177,350.1252386975177,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
IWB,IWB,ETF,iShares Russell 1000 ETF,ETF / Fund,421.1499938964844,,Not Rated,,,,,false,true,false,-0.2888465645777271,3.8338233626653775,2.5183638357239024,12.429204454366635,13.27820448342314,17.17980195471347,24.32034784070678,26.392618556579507,-19.1938830711488,26.317909893765613,20.774080890966815,31.055633612629528,-4.900058762667903,21.522856126341505,12.02978435812996,0.7820630351631941,13.08709014003031,32.781013197446306,16.503558508104852,1.237329590240677,16.05516761057033,28.31581148779161,-37.406055277644015,5.311321654844758,15.416911640543262,10Y,10000,43628.809777233815,33628.809777233815,336.2880977723382,Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
CB,Chubb Limited  Common Stock,Stock,Finance,Property-Casualty Insurers,339.9200134277344,131.141088071,Buy,306,366.13043,425,7.710760042623344,false,true,false,0.4758995834469148,-6.486928905712686,7.830184651644623,0.3306945386985394,9.569133619267966,13.70280915892559,23.886356597847925,4.196070592378165,15.970803352360251,27.84864984974544,1.410340893438411,22.937761357097,-9.633848833074332,12.817284451451494,15.589177887644311,4.246217747177816,14.454231155801512,31.867482890934195,17.56595038545821,14.501303976908918,26.41635484964628,-1.8589220396698525,-12.98655830520059,3.8108560263756974,15.411843270463743,10Y,10000,35030.40846353112,25030.408463531123,250.30408463531126,Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive | Consensus confirmation: Nasdaq Buy
PFE,Pfizer Inc. Common Stock,Stock,Health Care,Biotechnology: Pharmaceutical Preparations,27.959999084472656,159.362873548,Buy,25,28.60577,35.75,2.3096242370264086,true,true,false,-0.2141376599242406,10.732669641475855,8.833701158593898,4.588539182891727,18.084943132455944,0.6470293168994834,-2.21706652396666,-41.26410636973657,-10.407986176295614,66.69508616253354,3.069492310464539,-6.907940566523696,24.818936901425715,15.901796560939395,4.424857706910257,7.087924394897405,5.27649280979825,26.20618606677088,20.42522521402197,28.78411463598709,0.3150967408244165,8.200087276835966,-16.95792594125214,-8.135489831190245,15.258895236680026,10Y,10000,14776.49867018395,4776.49867018395,47.764986701839504,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive | Consensus confirmation: Nasdaq Buy
SPTM,SPTM,ETF,State Street® SPDR® Portfolio S&P 1500 Composite Stock Market ETF,ETF / Fund,93.25,,Not Rated,,,,,false,true,false,-0.3100287713159511,3.4846291958494646,2.3054086385945416,12.359384883759516,13.680451378525447,16.930640521596317,23.87216561177144,25.547711182828834,-17.746294802160246,28.576612181224935,17.927045808237494,31.34143949305055,-5.302059491314138,21.176935794108758,12.23452085295882,0.2332294572273685,13.426087023546906,33.546343360597184,15.857413801747564,0.7797740145069731,17.318459023367595,27.947361337053287,-36.67578011202502,5.208195034683416,14.781704296752295,10Y,10000,43613.0284605064,33613.0284605064,336.13028460506405,Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
SPYM,SPYM,ETF,State Street® SPDR® Portfolio S&P 500® ETF,ETF / Fund,90.56999969482422,,Not Rated,,,,,true,true,false,-0.1983474437198706,3.876588093559708,2.2286802680034468,12.735636100425872,13.494510600442355,17.791924719152362,24.99666563040208,26.24282213611595,-18.092018624357294,28.778667907295485,18.49173012222023,31.99295967423652,-4.7801708062743975,21.30123987993484,11.820946661331645,1.1449703433848324,13.687015142630845,33.17241796682906,15.144248322676932,1.7144625173801886,15.887776550979504,27.230057583827215,-36.89649638442391,5.745998092637605,14.54758565308496,10Y,10000,44949.02328510128,34949.02328510128,349.4902328510127,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
ETN,Eaton Corporation PLC Ordinary Shares,Stock,Technology,Industrial Machinery/Components,402.7799987792969,156.439752,Strong Buy,333,477.3708,534,18.518993357854164,false,true,true,-3.187195820902222,4.533473764213136,0.4555410062256904,8.041424176474731,27.515397057917056,-2.789562379213117,39.511325026012514,56.22373849058357,-7.182541823761479,46.702151507112745,29.878135032953917,42.7646602352191,-11.585611250433669,21.54056745340181,33.81736621234239,-20.73379733027242,-8.221771660038101,44.17521088203118,28.58971514973789,-11.81431986070194,64.08720415579047,33.314557182654106,-47.16158341533979,31.534484192277933,14.417189145585162,10Y,10000,98087.03710825843,88087.03710825843,880.8703710825844,Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
XMVM,XMVM,ETF,Invesco S&P MidCap Value with Momentum ETF,ETF / Fund,74.44850158691406,,Not Rated,,,,,false,true,false,-0.1361521940827836,-0.8014676087740202,8.428211539880405,12.034471954452863,17.3253687355712,18.462373549191334,11.732879160514464,16.308284445502363,-8.216139169405768,34.70991131109133,5.2625771973678015,30.379133377341773,-9.61961210230806,2.7960050088764232,28.710699108289496,-8.018574926216083,13.355511521170447,41.07061852156797,18.14554560183119,-1.1721759454824563,14.727678168370971,25.697399722355208,-37.13241029256298,0.0585143584727054,14.335267569633636,10Y,10000,36650.25881266831,26650.25881266831,266.5025881266831,Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
LIN,Linde plc Ordinary Shares,Stock,Basic Materials,Major Chemicals,489.510009765625,225.65439959,Strong Buy,400,547.24,612,11.793423848884288,false,true,true,0.8571141670537408,-4.239207954271507,-2.1757964704583688,-3.0256291667989155,15.553222116868492,3.2152532150859114,3.181425159522755,27.656842567539908,-4.393682885811778,33.39067203565425,25.878936228938464,39.041956931324926,3.011612252051332,35.1428158621514,17.50735300297017,-18.972415681581435,1.6360537478581128,21.25726956026286,4.541196054962926,14.24234540468381,21.47290436224225,38.392538260362,-31.75454816687966,52.05390909178838,13.9962893461828,10Y,10000,57362.32419443291,47362.32419443291,473.6232419443291,Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
CRM,Salesforce Inc. Common Stock,Stock,Technology,Computer Software: Prepackaged Software,256,209.664,Strong Buy,160,244.02213,475,-4.678855468749998,true,true,true,1.567148145374575,41.04683195592287,45.68924052309207,32.09232029688069,-2.871677637002612,-20.246630280358644,27.763647578273364,98.46151360593198,-47.82592283178212,14.200328117663652,36.823644167364186,18.74135081573049,33.98217804102397,49.32807775081687,-12.678579931729503,32.18682655480289,7.465135633726638,31.326583096705683,65.68105366372494,-23.136355586329326,78.9345006099585,130.4592359895574,-48.93922242143268,71.98902631429614,13.72855666948083,10Y,10000,33217.97049861656,23217.97049861656,232.17970498616558,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; 1-month momentum positive; 3-month momentum positive | Fundamental/consensus: Nasdaq Strong Buy
RTX,RTX Corporation Common Stock,Stock,Industrials,Aerospace,211.7100067138672,285.333876666,Strong Buy,200,234.81818,265,10.915012306132631,false,true,true,-0.1744601631426978,-2.821257046961534,18.69316636626863,5.270015554584551,16.688423860753954,61.44080068137319,40.7619245655233,-14.438306531166525,20.0139359159818,23.266470123653725,-21.95387071876361,43.82137800657237,-14.657392726226105,19.13137541979866,17.140196984968824,-14.449063873871593,3.2323409459509067,41.86210112090156,15.146255599813529,-4.972196209604817,16.173651734290395,33.18632024569579,-28.48737304257003,24.460430556561484,13.656105928325758,10Y,10000,44869.90087366068,34869.90087366068,348.6990087366068,Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive
