Rank,Combo,Strategy,Stock 1,Sector 1,Name 1,Stock 2,Sector 2,Name 2,Stock 3,Sector 3,Name 3,Stock 4,Sector 4,Name 4,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,Worst Year,Worst Year %,Best Year,Best Year %,2016 Ending Balance ($),2017 Ending Balance ($),2018 Ending Balance ($),2019 Ending Balance ($),2020 Ending Balance ($),2021 Ending Balance ($),2022 Ending Balance ($),2023 Ending Balance ($),2024 Ending Balance ($),2025 Ending Balance ($),Starting Value ($),Monthly Withdrawal ($),Total Withdrawn ($),Remaining Balance ($),Net Value incl. Withdrawals ($),Net Profit incl. Withdrawals ($),Positive Months,Months Funded,HWM Excluded,Monthly Return Method,Monthly Data Start,Monthly Data End
64,RIO + PBR + TSLA + NVDA,Not rebalanced monthly,RIO,Basic Materials,Rio Tinto Plc Common Stock,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,33.816169129353945,124.74487530318483,159.46232598475572,-46.074912297991546,75.61841422015331,140.3156419349255,47.387411615335196,-9.785632054537752,47.49688931227949,97.58895834778491,2022,-46.074912297991546,2023,159.46232598475572,501296.25824090344,667104.1980226235,554570.4688690507,743450.0601886634,1682656.9121026022,2869959.6623394433,1501834.203184075,3816806.39515351,8499964.506192433,11299536.817741165,300000.0,5000.0,600000.0,11299536.817741165,11899536.817741165,11599536.817741165,77,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
65,SCCO + PBR + NVDA + ANET,Not rebalanced monthly,SCCO,Basic Materials,Southern Copper Corporation Common Stock,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,35.471833755619016,132.41634081612656,170.29035180269273,-35.05064685661829,96.07794664707896,64.56436292041687,39.36139487252754,-15.918162237343282,63.38490468919042,102.37567512235377,2022,-35.05064685661829,2023,170.29035180269273,513552.50321625965,761169.149562322,595440.1017669586,762130.4860343295,1171843.6385758442,2207565.9492647015,1378907.9514444426,3643772.717925187,8392960.900561336,11295559.549750946,300000.0,5000.0,600000.0,11295559.549750946,11895559.549750946,11595559.549750946,79,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
66,NEM + NFLX + NVDA + ANET,Not rebalanced monthly,NEM,Basic Materials,Newmont Corporation,NFLX,Consumer Discretionary,Netflix Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,37.0252097379254,147.840443402846,168.61241126408063,-43.350884288233274,87.63852513977959,84.70403115864977,37.39226852873265,-12.700413348091233,70.26516445117348,87.4030325928272,2022,-43.350884288233274,2023,168.61241126408063,476176.5088118106,733239.3847193191,595345.7241978062,750723.9907665504,1309055.2378374143,2369087.8405198255,1288216.3972413829,3377957.903753846,8294210.98245964,11290698.113823755,300000.0,5000.0,600000.0,11290698.113823755,11890698.113823755,11590698.113823755,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
67,PBR + SPGI + TSLA + NVDA,Not rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,SPGI,Finance,S&P Global Inc. Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,32.858839758025105,126.24330951770605,164.68630471332855,-48.25580414263769,80.2012268881495,136.22479309698662,51.82321725078478,-9.275253898056214,49.696527440986074,90.4150955918861,2022,-48.25580414263769,2023,164.68630471332855,483178.73162413656,651234.5480250382,544070.7690960313,751016.5553339511,1674154.3273849282,2930097.379270709,1471190.815704986,3813832.5029273583,8550190.882312652,11285345.003789462,300000.0,5000.0,600000.0,11285345.003789462,11885345.003789462,11585345.003789462,76,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
68,NEM + AMZN + NVDA + ANET,Not rebalanced monthly,NEM,Basic Materials,Newmont Corporation,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,37.234076207085806,145.50158415211948,170.23997657631026,-43.16765495863692,85.85846484430164,86.45672484964338,37.9999698452179,-13.974522075474793,70.34308174613693,88.0804984204398,2022,-43.16765495863692,2023,170.23997657631026,480081.5453550387,739950.6934303723,591266.0037995,747994.2891280506,1316804.7652315446,2360889.3856535973,1289935.9949270347,3403491.679658253,8278213.395378135,11285310.715148328,300000.0,5000.0,600000.0,11285310.71514833,11885310.71514833,11585310.71514833,83,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
69,SONY + PBR + TSLA + NVDA,Not rebalanced monthly,SONY,Consumer Staples,Sony Group Corporation American Depositary Shares,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,33.330500011813925,127.16589580031301,165.52423782803706,-49.04918911588457,77.38828420463786,141.83064633197117,48.178208412557844,-8.134824548004527,50.044970731318884,91.42811326480036,2022,-49.04918911588457,2023,165.52423782803706,486223.6814313467,657200.4565921999,556489.9018827408,748625.3044907502,1706933.6208364582,2941282.310402192,1453867.0813056356,3780498.548289486,8509422.026291078,11271337.961452078,300000.0,5000.0,600000.0,11271337.961452078,11871337.961452078,11571337.961452078,77,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
70,PBR + UNP + NVDA + ANET,Not rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,UNP,Industrials,Union Pacific Corporation Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,34.160413910596034,132.83432399162086,167.24373881462986,-35.89036341233869,98.53017543062643,57.88285766349861,37.68893403911295,-10.601392701001789,60.131214784531316,105.59360736780441,2022,-35.89036341233869,2023,167.24373881462986,522937.55594373064,759771.3387766818,632674.7411747884,804365.1959593543,1190407.7572677732,2272126.455116481,1402465.07328352,3664440.0269239703,8456046.968628129,11270667.557068737,300000.0,5000.0,600000.0,11270667.557068737,11870667.557068737,11570667.557068737,79,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
71,FCX + PH + NVDA + ANET,Not rebalanced monthly,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,PH,Industrials,Parker-Hannifin Corporation Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,36.55987646549017,136.9177413662419,154.63720182323678,-37.491315952637905,99.99175208932307,90.26690991362712,41.967384434973035,-28.23836591262927,75.33305053406603,98.42071612516263,2022,-37.491315952637905,2023,154.63720182323678,504858.0751562899,804245.0527932822,534809.8952922121,689775.9783697738,1225527.5888210651,2363022.3058040347,1421669.3331592162,3538794.6386841275,8307747.000440719,11269985.793926308,300000.0,5000.0,600000.0,11269985.79392631,11869985.79392631,11569985.79392631,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
72,AEM + CAT + NVDA + ANET,Not rebalanced monthly,AEM,Basic Materials,Agnico Eagle Mines Limited Common Stock,CAT,Industrials,Caterpillar Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,38.74155927912155,145.43503033343526,163.74620877129894,-37.846593124527885,92.06340011604964,74.93822207286655,41.42370260222312,-21.094294301824632,75.6000475399275,88.70575345431885,2022,-37.846593124527885,2023,163.74620877129894,482277.60139921703,767248.9345218865,560500.2139460422,723479.2105677887,1185831.937871988,2189980.81181377,1305688.1236890077,3361126.041415257,8172121.457894113,11262537.910430279,300000.0,5000.0,600000.0,11262537.91043028,11862537.91043028,11562537.91043028,79,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
73,BNS + TSLA + NVDA + ANET,Not rebalanced monthly,BNS,Finance,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,33.62241955543483,138.57882887211508,169.39836456271533,-50.535606159021015,88.06628439605646,173.2355750402315,38.24041597812027,-19.955407857785424,75.51006226935138,71.01091105734491,2022,-50.535606159021015,2020,173.2355750402315,425205.98428299616,669031.7200653078,491331.8477602799,608837.6109054256,1559834.3945624698,2844532.7521797474,1362360.3418020948,3589837.365871786,8484124.557351539,11261402.610874543,300000.0,5000.0,600000.0,11261402.610874543,11861402.610874543,11561402.610874543,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
74,JPM + TSLA + NVDA + ANET,Not rebalanced monthly,JPM,Finance,JP Morgan Chase & Co. Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,33.607212942990074,137.60821342614426,167.38586377772796,-49.71823306812908,86.59223899728754,163.43198805913835,42.668624469569764,-18.17136699899088,77.5113742667328,68.71241935946766,2022,-49.71823306812908,2023,167.38586377772796,414749.2114734809,657965.0744122532,493963.7233050236,632719.6440600768,1563918.1608797899,2830003.7749385927,1377627.1997169536,3603129.400958481,8480966.302182741,11256096.816615947,300000.0,5000.0,600000.0,11256096.816615947,11856096.816615947,11556096.816615947,82,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
75,ISRG + CAT + NVDA + ANET,Not rebalanced monthly,ISRG,Health Care,Intuitive Surgical Inc. Common Stock,CAT,Industrials,Caterpillar Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,36.08442621020329,142.3097726897009,156.04173155181851,-38.146285612470955,94.06265937838243,76.53415423917005,35.55336276846308,-14.581048734098934,89.83312456812665,77.37492491991249,2022,-38.146285612470955,2023,156.04173155181851,444869.31048276555,762248.6927638357,605370.5634574309,752563.9172757887,1247165.3213827214,2332409.912138764,1386590.450644147,3467992.1940475353,8326226.25947878,11255786.615386125,300000.0,5000.0,600000.0,11255786.615386125,11855786.615386125,11555786.615386125,81,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
76,EQNR + TSLA + NVDA + ANET,Not rebalanced monthly,EQNR,Energy,Equinor ASA,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,33.16324032425124,135.1531051306527,160.484845816949,-47.963899428126744,89.3014438912408,170.46114074426626,34.35090934052776,-16.9040458385453,76.18349312936586,69.6638173430595,2022,-47.963899428126744,2020,170.46114074426626,420865.5040274936,663115.3765644238,506673.8376478937,610575.2097546719,1547907.9961821367,2840979.7648155913,1432794.6574039878,3652069.3953733817,8507814.542469133,11254250.636414627,300000.0,5000.0,600000.0,11254250.636414627,11854250.636414627,11554250.636414627,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
77,FCX + PGR + NVDA + ANET,Not rebalanced monthly,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,PGR,Finance,Progressive Corporation (The) Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,34.63173027775714,136.90854868388976,144.8605692334699,-34.82539541236604,97.49260734583703,90.47099334210384,38.867659031241566,-23.779087757632343,79.1563690292588,90.25244866074806,2022,-34.82539541236604,2023,144.8605692334699,481986.1382508273,781664.8926398347,552641.1656914392,700485.3712345919,1249980.3480475263,2380642.69861623,1495705.345892506,3582035.4859669562,8410067.043956082,11248693.681206511,300000.0,5000.0,600000.0,11248693.68120651,11848693.68120651,11548693.68120651,82,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
78,LIN + PBR + NVDA + ANET,Not rebalanced monthly,LIN,Basic Materials,Linde plc Ordinary Shares,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,33.96002928683437,131.85162192780996,165.432022138959,-34.96804934928692,100.00277486050825,59.707520657034976,38.537171037266795,-11.135502488516746,61.186047482074144,100.97575897027156,2022,-34.96804934928692,2023,165.432022138959,511200.43348030595,746395.1039846608,616799.2497183103,787165.7125409972,1177242.0513119828,2263009.319994595,1416755.4318605924,3677461.6440084376,8450412.11698183,11246394.420152225,300000.0,5000.0,600000.0,11246394.420152226,11846394.420152226,11546394.420152226,78,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
79,TSLA + EQIX + NVDA + ANET,Not rebalanced monthly,TSLA,Industrials,Tesla Inc. Common Stock,EQIX,Real Estate,Equinix Inc. Common Stock REIT,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,32.67506046683148,136.90860131274536,167.02305902126596,-49.941288360723576,85.45682428995327,171.03934358462612,45.33475444673405,-20.131062588898196,79.01932282418713,65.25131458972493,2022,-49.941288360723576,2020,171.03934358462612,409444.8437794094,655714.8120116735,479670.665776771,625715.8942506822,1595018.1152138007,2869637.2959681256,1391348.5157410214,3635065.8042963245,8531438.285256207,11244155.356782628,300000.0,5000.0,600000.0,11244155.356782626,11844155.356782626,11544155.356782626,79,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
80,RY + TSLA + NVDA + ANET,Not rebalanced monthly,RY,Finance,Royal Bank Of Canada Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,33.69796636716751,137.70869850564233,166.89323815324605,-49.73556546282632,87.49810582362296,173.25286066775658,38.586925291186816,-19.099671203105018,77.15872539980391,68.03476708345306,2022,-49.73556546282632,2020,173.25286066775658,415852.8737935061,659106.1913955136,488829.0946118323,607310.1139934141,1556258.9184354416,2829253.98183979,1377080.055162204,3595106.0953217116,8465488.45614561,11242904.954971755,300000.0,5000.0,600000.0,11242904.954971753,11842904.954971753,11542904.954971753,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
81,V + TSLA + NVDA + ANET,Not rebalanced monthly,V,Consumer Discretionary,Visa Inc.,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,33.09701505807085,136.44645844272975,165.71687232091818,-49.285603514185816,83.31082678803587,165.68046360076454,42.049173986479026,-15.4502560830457,83.36004231357228,60.42111308562716,2022,-49.285603514185816,2023,165.71687232091818,394611.1951605314,644967.4279229832,500170.3787816804,639643.4768813828,1598141.204990089,2841777.8871706952,1395908.7794202082,3629029.404786623,8500433.753778022,11238935.175803106,300000.0,5000.0,600000.0,11238935.175803103,11838935.175803103,11538935.175803103,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
82,PBR + LLY + TSLA + NVDA,Not rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,LLY,Health Care,Eli Lilly and Company Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,33.93899367586744,124.03583334190475,163.52601404742396,-45.07703636952457,82.79700364125067,146.64832525278885,44.6953189270374,-6.118440829223748,44.40534346341332,85.18538848834784,2022,-45.07703636952457,2023,163.52601404742396,467153.8092456361,603453.0959718087,518367.7334558037,675119.466786898,1562128.8182994912,2768047.083620132,1474180.7362737479,3803995.98866528,8444987.958804816,11236427.440464415,300000.0,5000.0,600000.0,11236427.440464415,11836427.440464415,11536427.440464415,77,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
83,MA + PBR + TSLA + NVDA,Not rebalanced monthly,MA,Consumer Discretionary,Mastercard Incorporated Common Stock,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,32.92476896069159,127.05458349483689,163.36307006919614,-47.13593731122446,75.53867080427699,134.17405900594423,51.43087655912486,-6.079499224371276,48.009843739839496,89.50437714857085,2022,-47.13593731122446,2023,163.36307006919614,479169.7219578745,636889.0839609713,550633.9841443289,759288.0325426278,1676929.6192369564,2857765.3725164495,1465498.5220070025,3779618.910105581,8503409.950819029,11228827.429626444,300000.0,5000.0,600000.0,11228827.429626442,11828827.429626442,11528827.429626442,76,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
84,NEM + SPGI + NVDA + ANET,Not rebalanced monthly,NEM,Basic Materials,Newmont Corporation,SPGI,Finance,S&P Global Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,37.40629222406313,143.26203141191814,161.28258917160264,-41.143509036966655,95.37111007395754,76.0122487418778,45.234670751288306,-17.58194842786032,70.84475069992256,87.98160072813448,2022,-41.143509036966655,2023,161.28258917160264,481053.1340857543,744290.2094573664,568542.8997738173,755971.2401458905,1254675.1475657588,2362728.147401956,1337320.1273015325,3412349.6435045945,8223776.395671494,11224829.456541758,300000.0,5000.0,600000.0,11224829.456541758,11824829.456541758,11524829.456541758,77,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
85,PBR + UNH + TSLA + NVDA,Not rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,UNH,Health Care,UnitedHealth Group Incorporated Common Stock (DE),TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,32.009792385291,125.08932240280832,155.22762149796722,-45.88777360965345,80.52845131837188,137.96116256249894,43.547201163217686,-6.91638605492384,46.620639912073905,97.3796526308137,2022,-45.88777360965345,2023,155.22762149796722,502006.11939822626,663846.7341721301,570011.4345852409,743031.388846873,1665914.291137687,2920135.3087750534,1534511.1780124032,3836920.6622893903,8558382.138879888,11223613.892154269,300000.0,5000.0,600000.0,11223613.892154269,11823613.892154269,11523613.892154269,76,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
86,BABA + TSLA + NVDA + ANET,Not rebalanced monthly,BABA,Consumer Discretionary,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,33.739274995879676,139.60149060545376,171.75348058379396,-50.757525527827106,79.71525876270336,163.08615472068712,43.98727724833626,-20.159807302548515,91.1849341857368,62.090128589895485,2022,-50.757525527827106,2023,171.75348058379396,398847.61208873405,683220.2412177844,501765.459217453,650799.2417866264,1612178.681483129,2810643.7116472223,1339351.2111834444,3559338.0009156107,8447681.67755693,11222675.023314593,300000.0,5000.0,600000.0,11222675.023314591,11822675.023314591,11522675.023314591,77,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
87,PBR + PLD + NVDA + ANET,Not rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,PLD,Real Estate,Prologis Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,34.55189805463619,132.07456154635508,166.81683487720073,-36.897533399584134,104.59901374203665,57.93180468919743,40.7538295011898,-12.262963833472185,59.43051488952662,103.43843539932082,2022,-36.897533399584134,2023,166.81683487720073,517199.71591996617,747470.5613561112,609821.0727945995,791070.944564207,1170846.3381039763,2302875.458701176,1399236.641712753,3650275.4630425596,8395384.635964772,11222014.307406772,300000.0,5000.0,600000.0,11222014.307406776,11822014.307406776,11522014.307406776,75,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
88,FCX + ISRG + TSLA + NVDA,Not rebalanced monthly,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,ISRG,Health Care,Intuitive Surgical Inc. Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,34.1882137911731,131.4878558714726,147.2091489996135,-48.960016532476125,80.03383459779549,175.83986331822996,47.513798123104124,-19.758100845114324,65.80061626699873,81.73465103034363,2022,-48.960016532476125,2020,175.83986331822996,461139.06842889095,688639.060211152,508256.18311006576,672780.4876283605,1747341.9099994814,3060806.2165415715,1515928.5878092712,3669450.0571836852,8415645.246920774,11217718.817037432,300000.0,5000.0,600000.0,11217718.817037432,11817718.817037432,11517718.817037432,79,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
89,NEM + LLY + NVDA + ANET,Not rebalanced monthly,NEM,Basic Materials,Newmont Corporation,LLY,Health Care,Eli Lilly and Company Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,38.417822173306824,140.13107140606186,160.1439170268664,-36.917975475523114,99.71653110626988,81.69792179208959,38.08198819336903,-15.283115311220275,66.08829685528433,82.75189362459633,2022,-36.917975475523114,2023,160.1439170268664,465077.34465871216,695524.0445801481,543188.8077473117,680793.3347794985,1159540.725447498,2226268.366153164,1349694.824618589,3428602.5664917985,8156976.585253757,11215216.76860343,300000.0,5000.0,600000.0,11215216.76860343,11815216.76860343,11515216.76860343,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
90,NEM + SONY + NVDA + ANET,Not rebalanced monthly,NEM,Basic Materials,Newmont Corporation,SONY,Consumer Staples,Sony Group Corporation American Depositary Shares,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,37.9226719406184,144.4705781482583,162.1698228924013,-42.17740930383431,91.14825911114934,81.48068588214703,41.80012078652891,-16.51279280668022,71.08432534029714,88.99461840104883,2022,-42.17740930383431,2023,162.1698228924013,484078.2548292208,750341.2032168745,581108.0711107694,753490.3980899046,1288386.7400526206,2374430.3259861735,1319850.192692449,3378787.018122414,8182736.653633027,11210711.830268867,300000.0,5000.0,600000.0,11210711.830268867,11810711.830268867,11510711.830268867,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
91,PBR + SYK + TSLA + NVDA,Not rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,SYK,Health Care,Stryker Corporation Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,32.86983098814711,128.1522538959747,166.99210290827872,-47.87092201856795,78.24743698422722,139.70638799430745,47.21260752345593,-9.163566848126347,45.183602490857446,95.44972415238084,2022,-47.87092201856795,2023,166.99210290827872,498047.11796470545,651709.5747750683,544909.0554591547,728546.6562847572,1643237.8270850931,2842404.9968032865,1436631.6993720597,3755642.9513940183,8490225.922286477,11206624.327560382,300000.0,5000.0,600000.0,11206624.32756038,11806624.32756038,11506624.32756038,75,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
92,ISRG + PH + NVDA + ANET,Not rebalanced monthly,ISRG,Health Care,Intuitive Surgical Inc. Common Stock,PH,Industrials,Parker-Hannifin Corporation Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,35.42222566101842,143.1726851397787,163.295200476153,-39.84446428331181,94.40581206097274,78.2166003559366,39.28465388358664,-15.551199972356988,83.5031417033904,78.74176535229884,2022,-39.84446428331181,2023,163.295200476153,448821.61659828085,743739.4463417723,582689.8025397907,743007.7007788499,1242226.181571752,2326290.4197446313,1344176.95324299,3456578.8693994423,8328188.29681551,11203690.197314754,300000.0,5000.0,600000.0,11203690.197314754,11803690.197314754,11503690.197314754,82,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
93,ABBV + TSLA + NVDA + ANET,Not rebalanced monthly,ABBV,Health Care,AbbVie Inc. Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,33.5188826108908,136.1276889298213,159.48393911572163,-48.0444970020655,86.81361030357226,175.1063863993538,34.72720470224577,-17.293492166813216,85.06969205236534,62.526316766169245,2022,-48.0444970020655,2020,175.1063863993538,400429.1335379756,661064.8505369261,501681.85531726043,604463.0083473453,1559810.0146674474,2825003.6731003006,1421896.3154717323,3609720.558527843,8443503.225611234,11198625.863372104,300000.0,5000.0,600000.0,11198625.863372104,11798625.863372104,11498625.863372104,81,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
94,PBR + JPM + NVDA + ANET,Not rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,JPM,Finance,JP Morgan Chase & Co. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,34.761253899208924,135.51538662472322,170.7460215382199,-36.04056998200845,101.23761605333263,54.961489368045655,39.67563807636143,-12.265273355190299,59.27181076289736,105.23303509949957,2022,-36.04056998200845,2023,170.7460215382199,519631.61139656766,750297.0487556153,612377.6752321855,787292.1397205045,1140108.476311617,2203415.5453954698,1354617.5626978013,3583857.631512715,8364164.16818713,11197540.49611549,300000.0,5000.0,600000.0,11197540.49611549,11797540.49611549,11497540.49611549,79,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
95,FCX + DE + NVDA + ANET,Not rebalanced monthly,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,DE,Industrials,Deere & Company Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,35.64197186957205,134.06035081640692,135.53690467474397,-33.68241715732172,99.06504369213778,93.54633529798208,37.424443056853505,-24.975777520416532,77.42242664298328,96.26217634545272,2022,-33.68241715732172,2023,135.53690467474397,497939.34359367413,801565.4419341383,557853.0512273877,698309.6530089991,1264026.1478261333,2430160.0388516313,1554934.3437822321,3582876.247329672,8309928.398871914,11197253.508516954,300000.0,5000.0,600000.0,11197253.508516954,11797253.508516954,11497253.508516954,81,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
96,AEM + PH + NVDA + ANET,Not rebalanced monthly,AEM,Basic Materials,Agnico Eagle Mines Limited Common Stock,PH,Industrials,Parker-Hannifin Corporation Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,38.050664878773155,146.3285001460053,171.74819145500084,-39.67236292527813,92.42635941136241,76.69536191250221,45.79279004571746,-22.256550538558873,69.74976716023151,90.07259388670543,2022,-39.67236292527813,2023,171.74819145500084,486263.044539327,748098.0015801705,537103.8620250458,713222.2267428492,1179828.370817989,2181886.5447405353,1261754.2042903383,3345885.015359895,8164393.377142144,11195805.090018395,300000.0,5000.0,600000.0,11195805.090018395,11795805.090018395,11495805.090018395,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
