Rank,Combo,Strategy,Stock 1,Sector 1,Name 1,Stock 2,Sector 2,Name 2,Stock 3,Sector 3,Name 3,Stock 4,Sector 4,Name 4,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,Worst Year,Worst Year %,Best Year,Best Year %,2016 Ending Balance ($),2017 Ending Balance ($),2018 Ending Balance ($),2019 Ending Balance ($),2020 Ending Balance ($),2021 Ending Balance ($),2022 Ending Balance ($),2023 Ending Balance ($),2024 Ending Balance ($),2025 Ending Balance ($),Starting Value ($),Monthly Withdrawal ($),Total Withdrawn ($),Remaining Balance ($),Net Value incl. Withdrawals ($),Net Profit incl. Withdrawals ($),Positive Months,Months Funded,HWM Excluded,Monthly Return Method,Monthly Data Start,Monthly Data End
64,PBR + PGR + TSLA + AMD,Rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,PGR,Finance,Progressive Corporation (The) Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,AMD,Technology,Advanced Micro Devices Inc. Common Stock,28.479353219674408,25.323752823460445,91.39891698222597,-18.506710450402288,40.015905773054584,134.28452807149824,55.42728277202558,44.52284665713022,26.354112488439817,90.12421313072716,2022,-18.506710450402288,2020,134.28452807149824,483092.26133819635,547360.8523642712,723659.9157138411,1048193.7642245432,2352974.753401753,3214838.4238205836,2569003.931122701,4839525.819936065,5997577.381486922,7634088.325305157,300000.0,5000.0,600000.0,7634088.325305157,8234088.325305157,7934088.325305157,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
65,PBR + ABBV + TSLA + NVDA,Rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,ABBV,Health Care,AbbVie Inc. Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,25.881089407546433,61.03980616327003,100.59514872877403,-17.080524995181467,60.382397080471236,132.7459846631975,34.77812447620503,6.880076757449505,48.906756384630114,79.01480106117972,2022,-17.080524995181467,2020,132.7459846631975,452866.27861624374,602558.1813959882,587741.449689436,714576.4068692644,1561448.9495286355,2420737.9158478263,1955093.7577461996,3846317.025483589,6118741.9994602995,7631965.102635811,300000.0,5000.0,600000.0,7631965.102635811,8231965.102635811,7931965.102635811,85,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
66,COST + TSLA + NVDA + ANET,Rebalanced monthly,COST,Consumer Discretionary,Costco Wholesale Corporation Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,19.92508262783199,94.18171618292644,121.3931045135257,-38.67032131530153,83.90001124316613,170.71682655310659,39.08057600196988,-2.952588028821612,73.81164530711995,43.23320259323155,2022,-38.67032131530153,2020,170.71682655310659,349966.9150598232,533286.6732854673,465264.12141493714,574615.746307153,1454902.4603073604,2585405.9184378632,1537019.2832272984,3324053.584599045,6370705.626372278,7570144.06806602,300000.0,5000.0,600000.0,7570144.06806602,8170144.06806602,7870144.06806602,83,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
67,MA + PBR + TSLA + NVDA,Rebalanced monthly,MA,Consumer Discretionary,Mastercard Incorporated Common Stock,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,19.242753518878164,61.72351162249035,109.19724777828095,-22.41052859222693,51.639637057572976,126.93296448632627,50.20604171150522,12.247668498935838,45.197911742236904,77.3924338828671,2022,-22.41052859222693,2020,126.93296448632627,447645.2068547462,580200.2266026962,595302.6678549716,816981.7888245346,1753589.9894079661,2578833.5418687467,1950076.6966641906,4003431.250012236,6397692.522790345,7560354.157968011,300000.0,5000.0,600000.0,7560354.157968011,8160354.157968011,7860354.157968011,85,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
68,NFLX + PBR + TSLA + AMD,Rebalanced monthly,NFLX,Consumer Discretionary,Netflix Inc. Common Stock,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,TSLA,Industrials,Tesla Inc. Common Stock,AMD,Technology,Advanced Micro Devices Inc. Common Stock,30.13270456177912,31.728069697430783,103.76536934480036,-33.6920041129455,39.95843960852532,142.80582673208934,52.9946355699209,54.20545340389174,25.6534847424855,88.34811575661301,2022,-33.6920041129455,2020,142.80582673208934,474283.24385117966,534176.3325627863,758315.9066621274,1083639.04955848,2527830.8099499373,3458556.676379096,2241847.7442104067,4489116.23024735,5842458.475468384,7532418.295266156,300000.0,5000.0,600000.0,7532418.295266156,8132418.295266156,7832418.295266156,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
69,AXP + TSLA + NVDA + ANET,Rebalanced monthly,AXP,Finance,American Express Company Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,27.875912284192104,101.11186182658867,113.36264962154976,-36.04073187459957,81.64139396476575,152.1197816993991,35.672056699607715,-5.779455161007818,78.11893151991222,45.38715919175114,2022,-36.04073187459957,2020,152.1197816993991,354036.42809822824,554738.6409293415,470623.30575243826,566973.4756588187,1329213.8759753082,2329194.1990562854,1440617.7448913222,2996947.859688138,5941728.518268018,7523186.401528784,300000.0,5000.0,600000.0,7523186.401528784,8123186.401528784,7823186.401528784,84,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
70,LIN + TSLA + NVDA + ANET,Rebalanced monthly,LIN,Basic Materials,Linde plc Ordinary Shares,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,22.660362133709256,80.73809277255397,113.43491709626079,-35.570176410034335,79.21164623987713,166.687250928951,37.26680454413167,-4.3017309996940645,77.32596337358177,49.312291245703,2022,-35.570176410034335,2020,166.687250928951,368026.4615855758,576624.721840906,499049.80767836806,612376.8336595596,1531861.6658310022,2658046.9276354495,1661569.477203367,3469930.456661196,6191066.9754042635,7523136.415849885,300000.0,5000.0,600000.0,7523136.415849885,8123136.415849885,7823136.415849885,83,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
71,PBR + MS + TSLA + NVDA,Rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,MS,Finance,Morgan Stanley Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,27.608813121717212,67.03432090439301,105.8010730048447,-24.34224377675539,64.93033846670642,134.81154622766144,42.86469461993121,-0.9684382087689514,40.438256814550286,88.8848042764334,2022,-24.34224377675539,2020,134.81154622766144,475338.4738501714,598415.1163211543,539415.3944482884,693425.3282189929,1522161.3461339693,2428636.8340348867,1786902.787345488,3601584.937078442,5936430.5930981785,7503124.473733301,300000.0,5000.0,600000.0,7503124.473733301,8103124.473733301,7803124.473733301,83,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
72,PBR + ISRG + TSLA + AMD,Rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,ISRG,Health Care,Intuitive Surgical Inc. Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,AMD,Technology,Advanced Micro Devices Inc. Common Stock,30.21404671075596,25.92891730976099,92.7499026863129,-28.41502747197596,46.30048637753117,130.88342236213987,53.52664216467442,49.6819349929049,28.77898372727381,90.29183389165141,2022,-28.41502747197596,2020,130.88342236213987,485093.18562084204,562543.3038216386,774208.4677619799,1109868.6547402567,2457228.2548525673,3513307.003883459,2463992.407737047,4671580.576099383,5814017.12798181,7496260.549089216,300000.0,5000.0,600000.0,7496260.549089216,8096260.549089216,7796260.549089216,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
73,SYK + TSLA + NVDA + ANET,Rebalanced monthly,SYK,Health Care,Stryker Corporation Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,21.068471011843638,88.21270072167641,111.92913785376213,-35.96561938667928,72.15655517478385,163.27976055004757,36.326907717505264,-4.551997065771585,76.05144764512706,53.947673434686564,2022,-35.96561938667928,2020,163.27976055004757,381221.53398308106,596386.6439823711,517266.65198063356,634035.5942301097,1567844.3109099634,2614210.710982942,1622898.0826281984,3363678.831715546,6248665.299148184,7494492.102861885,300000.0,5000.0,600000.0,7494492.102861885,8094492.102861885,7794492.102861885,84,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
74,TSLA + NVDA + ANET + NEE,Rebalanced monthly,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,NEE,Utilities,NextEra Energy Inc. Common Stock,25.70377869619296,89.81854641957312,88.71134392224019,-36.44939124613058,74.87332739077584,170.66117560881943,38.45933570305014,-1.6757130921632446,77.02835867095786,50.77415447627853,2022,-36.44939124613058,2020,170.66117560881943,372947.77666392695,585358.4726352211,522163.05239603797,649851.4517328322,1658430.1084269949,2813259.1472176895,1737099.4032152607,3205611.1474054586,6002400.836720336,7471440.511637323,300000.0,5000.0,600000.0,7471440.511637323,8071440.511637323,7771440.511637323,82,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
75,AEM + PGR + TSLA + NVDA,Rebalanced monthly,AEM,Basic Materials,Agnico Eagle Mines Limited Common Stock,PGR,Finance,Progressive Corporation (The) Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,42.62739645975926,89.20185512108458,85.66001090002717,-26.105462401836157,37.33544743798605,162.29047046001784,51.43094986603014,-1.120666792195002,51.87911636472382,61.679691793663174,2022,-26.105462401836157,2020,162.29047046001784,409732.7400327841,552692.7274452657,491028.286982574,665984.4909149223,1649313.895719603,2190597.211172679,1566249.0286010737,2835384.0500087896,5283563.824393646,7463662.472702059,300000.0,5000.0,600000.0,7463662.472702059,8063662.472702059,7763662.472702059,84,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
76,BBVA + TSLA + NVDA + ANET,Rebalanced monthly,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,54.32413528268003,86.04556451139116,127.67346957601026,-32.316451312714435,78.6995627810396,155.58775314703982,29.772865645756497,-14.591699346349806,76.45110601478488,43.78369591690294,2022,-32.316451312714435,2020,155.58775314703982,350212.39811850304,543862.7947462713,414796.49918412446,467396.5301384803,1088931.467635202,1861143.8333732032,1207213.862516898,2670085.4208183717,4886435.748839088,7461437.112861689,300000.0,5000.0,600000.0,7461437.112861689,8061437.112861689,7761437.112861689,83,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
77,PBR + TSLA + NVDA + TMUS,Rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,TMUS,Telecommunications,T-Mobile US Inc. Common Stock,15.669202721234022,66.71964162226449,106.32091465522447,-18.142284314387847,44.51093577926291,150.3103221524852,40.91736756236604,6.101175336318354,35.46706958630277,92.89087126137821,2022,-18.142284314387847,2020,150.3103221524852,490066.88856345916,597038.63363073,577324.4022799957,738373.5822998785,1744321.0321061986,2442980.503302478,1948662.6137041335,3944150.9989411607,6497230.391752666,7449448.211212726,300000.0,5000.0,600000.0,7449448.211212726,8049448.211212726,7749448.211212726,85,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
78,PBR + SPGI + TSLA + NVDA,Rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,SPGI,Finance,S&P Global Inc. Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,18.585279687802746,58.440546504934666,112.70529621257688,-28.490124612791956,63.2985080407366,129.64769131577881,50.71718829525658,6.338018086871622,48.284749142121974,78.82435890332718,2022,-28.490124612791956,2020,129.64769131577881,453222.2725664015,602561.3547621946,586224.5025215602,805905.3862877049,1752431.0392938873,2778860.7059325078,1937361.7422439475,4043717.6136755426,6330559.003027276,7438516.461568099,300000.0,5000.0,600000.0,7438516.461568099,8038516.461568099,7738516.461568099,84,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
79,UNH + TSLA + NVDA + ANET,Rebalanced monthly,UNH,Health Care,UnitedHealth Group Incorporated Common Stock (DE),TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,13.370439005821954,78.97704075941611,103.48485156726679,-33.478116952305555,82.72639747698103,165.48582012441378,33.29216436696354,-2.079275699496408,79.10507660121323,55.20345011961248,2022,-33.478116952305555,2020,165.48582012441378,383171.5893271022,610143.4928230264,544632.5569248737,652457.3783625546,1631556.5951413233,2892820.6266107415,1873790.035212201,3737039.4023298887,6607399.725326574,7419905.646801304,300000.0,5000.0,600000.0,7419905.646801304,8019905.646801304,7719905.646801304,84,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
80,PBR + JPM + TSLA + NVDA,Rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,JPM,Finance,JP Morgan Chase & Co. Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,25.855658056614338,68.07441686410397,112.38704221003437,-24.463959714566464,59.51596406145605,115.62800505382027,46.82111638849287,3.891914959952736,40.59351813593064,88.02511809830654,2022,-24.463959714566464,2020,115.62800505382027,474848.6300348034,598134.1493683938,566921.0304328962,754025.7111100539,1523954.883791569,2350789.1039210553,1724033.5434061964,3584176.6340994406,5946154.768854288,7413068.97175661,300000.0,5000.0,600000.0,7413068.97175661,8013068.97175661,7713068.97175661,85,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
81,IBN + TSLA + NVDA + ANET,Rebalanced monthly,IBN,Finance,ICICI Bank Limited Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,22.260095102865552,89.72761441766264,106.5936847966972,-32.68293285231072,80.12907338693745,155.3793110481149,39.7963622806095,-3.456000969245998,80.09153175224905,43.30321458613107,2022,-32.68293285231072,2020,155.3793110481149,349660.96001549234,554365.567307028,480899.67977133713,597801.1173241837,1422601.1591265686,2476468.2932836814,1616305.6610183069,3263494.775626995,6108798.327783258,7397495.1106454525,300000.0,5000.0,600000.0,7397495.1106454525,7997495.1106454525,7697495.1106454525,86,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
82,NEM + PGR + TSLA + NVDA,Rebalanced monthly,NEM,Basic Materials,Newmont Corporation,PGR,Finance,Progressive Corporation (The) Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,50.81945082997026,70.09367281443706,77.02228235083246,-29.779513117986877,48.68942998874655,171.55431961033764,44.622707529093454,-0.6291330886262991,51.54783272147585,68.37398384219924,2022,-29.779513117986877,2020,171.55431961033764,428258.4701966283,578609.8169980482,520177.0478397729,675370.1190750644,1738242.8040377698,2507278.872664937,1710400.8978724869,2957226.665658109,4953653.777088454,7395043.979969934,300000.0,5000.0,600000.0,7395043.979969934,7995043.979969934,7695043.979969934,83,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
83,FCX + PBR + AMD + ANET,Rebalanced monthly,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,AMD,Technology,Advanced Micro Devices Inc. Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,37.81059342815849,12.159517886098058,84.4076646508133,-8.743475656154299,65.05280307072745,56.39723995336823,46.38602611841984,14.692036447654333,42.885172244125826,146.40740134588813,2022,-8.743475656154299,2016,146.40740134588813,638568.4745045028,840605.4089638954,906623.1204549754,1258743.4700055462,1874776.529312833,3010505.6325159306,2687966.8990790006,4876531.984111925,5411126.682352017,7381340.588445497,300000.0,5000.0,600000.0,7381340.588445497,7981340.588445497,7681340.588445497,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
84,V + TSLA + NVDA + ANET,Rebalanced monthly,V,Consumer Discretionary,Visa Inc.,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,24.88696117424172,88.14972887773354,112.62256987949888,-35.257701734264614,68.43552247359821,161.36212685387443,38.23272442486589,-1.69724813510147,81.04670524631514,43.652544674695484,2022,-35.257701734264614,2020,161.36212685387443,351826.6147118673,561192.409233932,499102.93434932805,617528.4101556252,1514901.2218240087,2467921.6697222134,1547707.0989662649,3214409.2865665355,5963917.460533855,7376300.260816178,300000.0,5000.0,600000.0,7376300.260816178,7976300.260816178,7676300.260816178,85,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
85,AEM + NFLX + TSLA + NVDA,Rebalanced monthly,AEM,Basic Materials,Agnico Eagle Mines Limited Common Stock,NFLX,Consumer Discretionary,Netflix Inc. Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,44.92971606937668,98.42135745544579,97.4183520843646,-40.607911937675155,37.210896099346044,172.2773879705393,49.44638290544201,5.433404556342136,50.36851489583949,61.44434660968186,2022,-40.607911937675155,2020,172.2773879705393,405991.36070454435,542341.2962097451,518106.1488937706,696819.0808892474,1798950.0021706913,2394274.522911844,1368928.8434146517,2628665.1932930467,5130795.446590795,7364703.121156777,300000.0,5000.0,600000.0,7364703.121156777,7964703.121156777,7664703.121156777,79,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
86,RIO + TSLA + AMD + ANET,Rebalanced monthly,RIO,Basic Materials,Rio Tinto Plc Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,AMD,Technology,Advanced Micro Devices Inc. Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,43.97552296338569,27.44459502923673,87.40256316884359,-32.315635571464995,53.169969606477196,165.2551850115469,51.172937718658964,24.506450461387686,53.64777863187717,65.816901880804,2022,-32.315635571464995,2020,165.2551850115469,410592.6041790313,563162.4014462475,638547.049315806,891088.4698537012,2258181.8919978156,3378764.079621517,2236156.558569828,4113117.045276185,5171699.696388645,7364392.391729249,300000.0,5000.0,600000.0,7364392.391729249,7964392.391729249,7664392.391729249,82,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
87,PGR + LLY + TSLA + NVDA,Rebalanced monthly,PGR,Finance,Progressive Corporation (The) Common Stock,LLY,Health Care,Eli Lilly and Company Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,28.74627766837532,84.33737214364557,104.07800417385027,-20.619112035012865,64.73725930883228,167.67726788536373,40.02187221026854,9.581665814151608,53.83536817434917,36.41372557485241,2022,-20.619112035012865,2020,167.67726788536373,334323.5326506249,444303.5759342391,428854.6910699999,524933.0561291828,1307760.59332122,2074165.436602029,1593039.1030671375,3174942.805687024,5775409.133896877,7363730.541231935,300000.0,5000.0,600000.0,7363730.541231935,7963730.541231935,7663730.541231935,88,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
88,GS + TSLA + NVDA + ANET,Rebalanced monthly,GS,Finance,Goldman Sachs Group Inc. (The) Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,35.0676976300359,98.84117431371754,109.64502834463579,-36.26908601559414,84.20989499319774,163.01356950078198,37.39806553860821,-14.32551114030195,68.62737043814329,54.16108949866904,2022,-36.26908601559414,2020,163.01356950078198,376114.06131976534,559594.0147507188,430497.59620712197,519199.0383437834,1262647.2548053453,2240855.9631644827,1377546.5509411914,2810691.76856854,5502691.359629651,7355693.030375608,300000.0,5000.0,600000.0,7355693.030375608,7955693.030375608,7655693.030375608,83,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
89,NEM + NFLX + TSLA + NVDA,Rebalanced monthly,NEM,Basic Materials,Newmont Corporation,NFLX,Consumer Discretionary,Netflix Inc. Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,53.256557739142664,78.81392318784066,88.30654407499226,-43.348709590232495,48.69588677393093,181.1301941889214,42.91768753268812,5.978139115603653,50.07222175875425,68.26773605676458,2022,-43.348709590232495,2020,181.1301941889214,424789.0022837246,568572.3927677709,549487.784019021,708431.0088591293,1895106.612996751,2741014.5207698857,1501962.245636627,2756423.5919609424,4848573.656135189,7355491.846117803,300000.0,5000.0,600000.0,7355491.846117803,7955491.846117803,7655491.846117803,79,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
90,NEM + ISRG + TSLA + NVDA,Rebalanced monthly,NEM,Basic Materials,Newmont Corporation,ISRG,Health Care,Intuitive Surgical Inc. Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,54.527320104812475,70.7513724517179,78.75709320442061,-38.91576725991048,55.576142547740346,170.04568119894566,42.25436816417849,3.4270131848019636,53.94876346102235,68.35752735098781,2022,-38.91576725991048,2020,170.04568119894566,429695.602072442,592137.5098201173,557308.1522679945,713763.8745989722,1828925.784118877,2766210.9546610564,1639352.315801441,2859610.457722476,4804959.570008048,7345319.062955039,300000.0,5000.0,600000.0,7345319.062955039,7945319.062955039,7645319.062955039,84,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
91,AEM + ISRG + TSLA + NVDA,Rebalanced monthly,AEM,Basic Materials,Agnico Eagle Mines Limited Common Stock,ISRG,Health Care,Intuitive Surgical Inc. Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,46.19740288618437,89.7617836886518,87.06326960006172,-35.90419154763431,43.4697699717769,160.5179928022252,48.988347132935985,2.9578704845585113,54.09284025646106,61.576579603516926,2022,-35.90419154763431,2020,160.5179928022252,410918.6848355908,564638.4174359264,525516.9697210537,703269.5662225311,1731775.8795402986,2408359.87984062,1491095.0179552569,2716508.9186874437,5072376.44927416,7340110.752178107,300000.0,5000.0,600000.0,7340110.752178107,7940110.752178107,7640110.752178107,83,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
92,SCCO + PBR + NVDA + ANET,Rebalanced monthly,SCCO,Basic Materials,Southern Copper Corporation Common Stock,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,33.769774698558244,59.94042780650244,118.55657040914242,-4.4077341899280365,58.342719278618226,50.97883872364457,36.73861184847649,-9.693455197682443,67.56280155188361,102.32051392202655,2018,-9.693455197682443,2023,118.55657040914242,514523.8930309411,783798.9182773841,659879.4733397936,836171.3744567606,1175911.6993038561,1780304.8913301814,1640880.716141,3504997.533963551,5538397.559469521,7335552.996673894,300000.0,5000.0,600000.0,7335552.996673894,7935552.996673894,7635552.996673894,82,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
93,PBR + DE + NVDA + ANET,Rebalanced monthly,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,DE,Industrials,Deere & Company Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,20.571958074509155,57.99073131218739,94.30355530335808,0.009022248305190494,69.57948276822886,50.791624495118,29.53962726442625,-0.4268720434587703,68.05708540627901,108.60946929338068,2018,-0.4268720434587703,2016,108.60946929338068,531967.8280832645,814775.153074294,758594.2736459982,918476.2811345946,1299977.0105899835,2122622.582026714,2061110.4706509395,3926506.42747515,6133357.255189411,7328820.2158786915,300000.0,5000.0,600000.0,7328820.2158786915,7928820.2158786915,7628820.2158786915,83,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
94,MPC + TSLA + NVDA + ANET,Rebalanced monthly,MPC,Energy,Marathon Petroleum Corporation Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,ANET,Telecommunications,Arista Networks Inc. Common Stock,26.674012717406992,78.8123484630702,115.64407895824064,-22.6068819715081,89.72749880776621,142.69617326364906,28.084586323400206,-6.3718207726590865,77.78136241153177,44.329529083410215,2022,-22.6068819715081,2020,142.69617326364906,348954.0225884399,543488.2701413446,458437.3291731857,515983.85243454704,1151455.7559177896,2098211.5966067906,1570959.0222833205,3310582.29278229,5841616.844716311,7327838.899520477,300000.0,5000.0,600000.0,7327838.899520477,7927838.899520477,7627838.899520477,84,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
95,LLY + TSLA + SHOP + ANET,Rebalanced monthly,LLY,Health Care,Eli Lilly and Company Common Stock,TSLA,Industrials,Tesla Inc. Common Stock,SHOP,Technology,Shopify Inc. Class A Subordinate Voting Shares,ANET,Telecommunications,Arista Networks Inc. Common Stock,36.85186847554398,63.707109471482596,108.92430620088587,-39.13490842562264,62.59359997493517,187.92783411458137,52.14738682726383,21.669876199826433,81.78628701313446,17.110510698994432,2022,-39.13490842562264,2020,187.92783411458137,282050.0690267162,441403.28856100823,474507.36699809553,647630.9147404886,1762495.1326152151,2786564.4586907695,1643610.8202122306,3353498.8708544173,5406623.476828248,7321313.528136114,300000.0,5000.0,600000.0,7321313.528136114,7921313.528136114,7621313.528136114,75,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
96,COST + PBR + TSLA + NVDA,Rebalanced monthly,COST,Consumer Discretionary,Costco Wholesale Corporation Common Stock,PBR,Energy,Petroleo Brasileiro S.A. Petrobras ADS,TSLA,Industrials,Tesla Inc. Common Stock,NVDA,Technology,NVIDIA Corporation Common Stock,15.378753050672135,66.42069109743825,118.83267216098675,-26.31393483340648,64.82513556424867,136.8346202434074,46.7985149442604,8.498577654159378,39.60044914196721,75.00441261748063,2022,-26.31393483340648,2020,136.8346202434074,441282.8630016285,547195.3694666434,538056.6835434602,713090.2656815908,1587137.2340963676,2530088.005166406,1815142.2608970997,3893593.2449102257,6402573.112037582,7320733.492624749,300000.0,5000.0,600000.0,7320733.492624749,7920733.492624749,7620733.492624749,80,120,True,Actual adjusted month-end return from Yahoo/yfinance daily history,2016-01,2025-12
